SubjNum,Age,Ethnicity,Sex,TargName,DistName,TargHalf,DistHalf,c.resp,Cond,TargStrength,Resp,acc,RT,Conf
40,20,middle eastern,male,84.jpg,6.jpg,2,1,1,AB,1,1,1,1.58,1
40,20,middle eastern,male,46.jpg,137.jpg,1,2,1,AB,1,1,1,1.87,1
40,20,middle eastern,male,22.jpg,121.jpg,1,2,2,AB,2,2,1,1.47,1
40,20,middle eastern,male,44.jpg,44.jpg,2,1,2,AA,1,1,0,2.53,1
40,20,middle eastern,male,40.jpg,50.jpg,2,1,2,AB,2,2,1,0.93,1
40,20,middle eastern,male,103.jpg,1.jpg,1,2,1,AB,2,1,1,1.69,1
40,20,middle eastern,male,80.jpg,24.jpg,2,1,2,AB,2,2,1,1.18,1
40,20,middle eastern,male,93.jpg,77.jpg,2,1,1,AB,1,1,1,1.44,1
40,20,middle eastern,male,115.jpg,115.jpg,1,2,1,AA,1,1,1,1.76,1
40,20,middle eastern,male,9.jpg,127.jpg,1,2,1,AB,2,1,1,2.15,1
40,20,middle eastern,male,92.jpg,67.jpg,2,1,2,AB,2,2,1,1.26,1
40,20,middle eastern,male,76.jpg,76.jpg,1,2,2,AA,2,2,1,1.38,1
40,20,middle eastern,male,75.jpg,5.jpg,2,1,2,AB,1,2,1,2.26,1
40,20,middle eastern,male,62.jpg,4.jpg,1,2,2,AB,2,1,0,2.13,1
40,20,middle eastern,male,144.jpg,126.jpg,1,2,1,AB,2,1,1,1.65,1
40,20,middle eastern,male,97.jpg,70.jpg,2,1,1,AB,1,2,0,2.2,1
40,20,middle eastern,male,48.jpg,48.jpg,2,1,1,AA,2,1,1,1.35,1
40,20,middle eastern,male,89.jpg,38.jpg,1,2,2,AB,1,1,0,2.1,1
40,20,middle eastern,male,82.jpg,82.jpg,1,2,2,AA,1,2,1,2.46,1
40,20,middle eastern,male,85.jpg,134.jpg,2,1,2,AB,1,1,0,2.13,1
40,20,middle eastern,male,131.jpg,135.jpg,1,2,1,AB,1,2,0,1.76,1
40,20,middle eastern,male,33.jpg,33.jpg,1,2,2,AA,1,2,1,1.97,1
40,20,middle eastern,male,42.jpg,31.jpg,1,2,1,AB,2,1,1,1.67,1
40,20,middle eastern,male,12.jpg,12.jpg,2,1,2,AA,1,2,1,3.47,1
40,20,middle eastern,male,138.jpg,27.jpg,1,2,1,AB,2,1,1,2.45,1
40,20,middle eastern,male,51.jpg,51.jpg,2,1,1,AA,1,2,0,1.33,1
40,20,middle eastern,male,132.jpg,132.jpg,2,1,2,AA,1,1,0,3.16,1
40,20,middle eastern,male,96.jpg,96.jpg,2,1,1,AA,2,1,1,2.14,1
40,20,middle eastern,male,120.jpg,120.jpg,2,1,2,AA,2,1,0,2.47,1
40,20,middle eastern,male,136.jpg,136.jpg,2,1,2,AA,1,1,0,2.26,1
40,20,middle eastern,male,69.jpg,69.jpg,2,1,1,AA,2,2,0,2.88,1
40,20,middle eastern,male,47.jpg,116.jpg,1,2,1,AB,1,1,1,1.05,1
40,20,middle eastern,male,125.jpg,125.jpg,2,1,1,AA,1,2,0,1.73,1
40,20,middle eastern,male,21.jpg,21.jpg,1,2,1,AA,2,1,1,1.92,1
40,20,middle eastern,male,30.jpg,32.jpg,2,1,1,AB,2,1,1,1.03,1
40,20,middle eastern,male,142.jpg,81.jpg,2,1,1,AB,2,1,1,1.06,1
40,20,middle eastern,male,14.jpg,3.jpg,1,2,1,AB,1,1,1,2.76,1
40,20,middle eastern,male,114.jpg,114.jpg,2,1,2,AA,2,2,1,2.51,1
40,20,middle eastern,male,141.jpg,133.jpg,1,2,2,AB,2,2,1,2.36,1
40,20,middle eastern,male,99.jpg,18.jpg,2,1,2,AB,1,2,1,2.34,1
40,20,middle eastern,male,117.jpg,117.jpg,1,2,2,AA,2,2,1,2.15,1
40,20,middle eastern,male,102.jpg,102.jpg,1,2,2,AA,1,2,1,1.79,1
40,20,middle eastern,male,106.jpg,106.jpg,2,1,1,AA,1,1,1,1.62,1
41,19,persian,ffemale,46.jpg,137.jpg,2,1,2,AB,2,2,1,3.3,2
41,19,persian,ffemale,134.jpg,98.jpg,2,1,2,AB,1,1,0,3.6,1
41,19,persian,ffemale,97.jpg,97.jpg,1,2,2,AA,1,2,1,3.84,1
41,19,persian,ffemale,18.jpg,18.jpg,2,1,2,AA,1,1,0,2.49,2
41,19,persian,ffemale,50.jpg,106.jpg,1,2,1,AB,1,1,1,3.05,3
41,19,persian,ffemale,105.jpg,105.jpg,2,1,1,AA,2,1,1,2.5,2
41,19,persian,ffemale,96.jpg,96.jpg,2,1,2,AA,1,2,1,3.5,2
41,19,persian,ffemale,36.jpg,36.jpg,1,2,1,AA,2,1,1,3.09,3
41,19,persian,ffemale,130.jpg,77.jpg,2,1,2,AB,2,2,1,3.98,3
41,19,persian,ffemale,45.jpg,71.jpg,2,1,1,AB,2,1,1,4.39,3
41,19,persian,ffemale,39.jpg,39.jpg,1,2,2,AA,2,2,1,2.81,2
41,19,persian,ffemale,47.jpg,47.jpg,1,2,1,AA,2,1,1,2.07,2
41,19,persian,ffemale,140.jpg,37.jpg,2,1,1,AB,2,2,0,4.33,2
41,19,persian,ffemale,107.jpg,107.jpg,1,2,1,AA,1,1,1,2,2
41,19,persian,ffemale,118.jpg,82.jpg,1,2,2,AB,2,2,1,3.43,2
41,19,persian,ffemale,13.jpg,104.jpg,2,1,1,AB,2,2,0,5.23,2
41,19,persian,ffemale,2.jpg,2.jpg,2,1,2,AA,2,2,1,3.3,3
41,19,persian,ffemale,8.jpg,8.jpg,2,1,2,AA,1,1,0,4.6,1
41,19,persian,ffemale,3.jpg,80.jpg,2,1,1,AB,1,1,1,2.89,1
41,19,persian,ffemale,38.jpg,24.jpg,1,2,1,AB,2,1,1,2.16,3
41,19,persian,ffemale,44.jpg,19.jpg,2,1,2,AB,2,2,1,2.76,2
41,19,persian,ffemale,129.jpg,129.jpg,1,2,2,AA,2,2,1,2.99,2
41,19,persian,ffemale,142.jpg,142.jpg,1,2,2,AA,1,2,1,5.18,2
41,19,persian,ffemale,143.jpg,143.jpg,1,2,1,AA,2,1,1,2.8,2
41,19,persian,ffemale,120.jpg,120.jpg,2,1,1,AA,1,1,1,3.63,2
41,19,persian,ffemale,66.jpg,66.jpg,1,2,2,AA,1,1,0,3.51,2
41,19,persian,ffemale,56.jpg,112.jpg,1,2,1,AB,1,1,1,3.35,2
41,19,persian,ffemale,73.jpg,114.jpg,1,2,1,AB,2,1,1,2.28,3
41,19,persian,ffemale,55.jpg,72.jpg,1,2,2,AB,1,2,1,2.03,3
41,19,persian,ffemale,5.jpg,128.jpg,1,2,1,AB,1,2,0,3.69,1
41,19,persian,ffemale,23.jpg,109.jpg,1,2,2,AB,2,1,0,3.83,1
41,19,persian,ffemale,48.jpg,85.jpg,2,1,1,AB,1,1,1,1.74,3
41,19,persian,ffemale,141.jpg,67.jpg,2,1,1,AB,1,1,1,2.67,1
41,19,persian,ffemale,69.jpg,54.jpg,2,1,2,AB,1,1,0,5.05,3
41,19,persian,ffemale,136.jpg,138.jpg,1,2,2,AB,1,2,1,1.63,2
41,19,persian,ffemale,63.jpg,35.jpg,2,1,2,AB,2,1,0,3.4,1
41,19,persian,ffemale,88.jpg,88.jpg,2,1,1,AA,1,1,1,5.18,2
41,19,persian,ffemale,133.jpg,133.jpg,2,1,1,AA,2,1,1,4.11,3
41,19,persian,ffemale,16.jpg,30.jpg,1,2,2,AB,2,1,0,2.16,1
41,19,persian,ffemale,60.jpg,53.jpg,2,1,2,AB,1,2,1,2.45,2
41,19,persian,ffemale,1.jpg,1.jpg,1,2,2,AA,2,2,1,3.45,2
41,19,persian,ffemale,20.jpg,64.jpg,1,2,1,AB,2,2,0,3.34,2
41,19,persian,ffemale,9.jpg,9.jpg,2,1,1,AA,1,1,1,4.82,2
41,19,persian,ffemale,40.jpg,113.jpg,2,1,2,AB,2,2,1,3.38,2
41,19,persian,ffemale,108.jpg,108.jpg,2,1,2,AA,2,2,1,5.17,1
41,19,persian,ffemale,90.jpg,90.jpg,1,2,2,AA,1,1,0,3.54,2
41,19,persian,ffemale,99.jpg,99.jpg,1,2,1,AA,1,1,1,2.38,2
41,19,persian,ffemale,93.jpg,102.jpg,1,2,2,AB,1,2,1,1.97,2
41,19,persian,ffemale,51.jpg,51.jpg,1,2,2,AA,1,2,1,2.83,2
41,19,persian,ffemale,100.jpg,32.jpg,2,1,1,AB,1,1,1,3.2,1
41,19,persian,ffemale,61.jpg,61.jpg,1,2,1,AA,2,2,0,2.89,2
41,19,persian,ffemale,92.jpg,92.jpg,2,1,2,AA,2,2,1,3.65,2
41,19,persian,ffemale,42.jpg,103.jpg,2,1,2,AB,2,1,0,2.84,2
41,19,persian,ffemale,14.jpg,14.jpg,2,1,2,AA,1,1,0,4.13,2
41,19,persian,ffemale,65.jpg,65.jpg,2,1,1,AA,1,1,1,4.84,1
41,19,persian,ffemale,135.jpg,135.jpg,2,1,2,AA,2,2,1,3.38,2
41,19,persian,ffemale,83.jpg,132.jpg,1,2,2,AB,1,1,0,2.21,2
41,19,persian,ffemale,26.jpg,101.jpg,1,2,2,AB,1,1,0,1.43,2
41,19,persian,ffemale,75.jpg,28.jpg,1,2,2,AB,2,2,1,1.29,3
41,19,persian,ffemale,121.jpg,121.jpg,2,1,2,AA,1,2,1,4.51,2
41,19,persian,ffemale,17.jpg,119.jpg,1,2,1,AB,2,2,0,2.23,2
41,19,persian,ffemale,33.jpg,33.jpg,1,2,1,AA,1,2,0,2.18,2
41,19,persian,ffemale,52.jpg,52.jpg,1,2,1,AA,1,2,0,1.57,2
41,19,persian,ffemale,81.jpg,127.jpg,2,1,1,AB,2,1,1,2.17,2
41,19,persian,ffemale,62.jpg,110.jpg,1,2,1,AB,1,1,1,3.03,2
41,19,persian,ffemale,91.jpg,11.jpg,1,2,1,AB,1,2,0,1.73,2
41,19,persian,ffemale,116.jpg,122.jpg,1,2,1,AB,2,1,1,1.77,2
41,19,persian,ffemale,21.jpg,25.jpg,2,1,1,AB,2,1,1,2.62,2
41,19,persian,ffemale,79.jpg,79.jpg,1,2,1,AA,1,1,1,3.61,2
41,19,persian,ffemale,94.jpg,84.jpg,2,1,1,AB,2,1,1,1.26,3
41,19,persian,ffemale,49.jpg,49.jpg,1,2,2,AA,2,2,1,4.09,2
41,19,persian,ffemale,22.jpg,86.jpg,2,1,1,AB,1,2,0,4.26,1
41,19,persian,ffemale,144.jpg,123.jpg,2,1,2,AB,1,2,1,1.35,3
41,19,persian,ffemale,89.jpg,74.jpg,2,1,1,AB,1,1,1,3.36,3
41,19,persian,ffemale,139.jpg,68.jpg,2,1,2,AB,1,1,0,3.15,2
41,19,persian,ffemale,12.jpg,12.jpg,2,1,2,AA,2,1,0,1.63,1
41,19,persian,ffemale,7.jpg,7.jpg,2,1,1,AA,2,1,1,3.45,1
41,19,persian,ffemale,59.jpg,57.jpg,2,1,2,AB,1,1,0,1.49,2
41,19,persian,ffemale,70.jpg,117.jpg,1,2,2,AB,1,1,0,2.17,3
41,19,persian,ffemale,31.jpg,10.jpg,1,2,1,AB,1,2,0,2.21,2
41,19,persian,ffemale,124.jpg,124.jpg,1,2,2,AA,2,1,0,1.03,2
41,19,persian,ffemale,78.jpg,58.jpg,1,2,2,AB,2,2,1,2.35,3
41,19,persian,ffemale,125.jpg,15.jpg,1,2,1,AB,2,2,0,2.42,2
41,19,persian,ffemale,6.jpg,6.jpg,1,2,1,AA,1,2,0,2.92,2
41,19,persian,ffemale,41.jpg,41.jpg,2,1,1,AA,1,1,1,1.82,2
41,19,persian,ffemale,27.jpg,87.jpg,1,2,2,AB,2,2,1,1.5,3
41,19,persian,ffemale,131.jpg,131.jpg,2,1,2,AA,2,2,1,2.17,2
41,19,persian,ffemale,111.jpg,111.jpg,1,2,1,AA,2,1,1,3.73,2
41,19,persian,ffemale,29.jpg,29.jpg,1,2,1,AA,2,1,1,3.33,2
41,19,persian,ffemale,76.jpg,76.jpg,2,1,2,AA,1,1,0,3.52,2
41,19,persian,ffemale,126.jpg,126.jpg,2,1,1,AA,2,1,1,2.62,1
41,19,persian,ffemale,34.jpg,34.jpg,2,1,1,AA,2,2,0,2.63,2
41,19,persian,ffemale,43.jpg,43.jpg,1,2,2,AA,2,1,0,2.47,2
41,19,persian,ffemale,4.jpg,4.jpg,1,2,2,AA,1,2,1,2.06,2
42,19,Hispanic,Male,40.jpg,40.jpg,1,2,2,AA,1,2,1,3.02,2
42,19,Hispanic,Male,97.jpg,105.jpg,1,2,2,AB,2,2,1,2.51,1
42,19,Hispanic,Male,51.jpg,51.jpg,1,2,2,AA,1,2,1,2.81,2
42,19,Hispanic,Male,80.jpg,134.jpg,2,1,1,AB,1,1,1,3.46,1
42,19,Hispanic,Male,58.jpg,12.jpg,2,1,2,AB,1,2,1,1.78,3
42,19,Hispanic,Male,44.jpg,44.jpg,1,2,2,AA,2,1,0,2.94,1
42,19,Hispanic,Male,10.jpg,90.jpg,2,1,1,AB,1,1,1,2.25,3
42,19,Hispanic,Male,107.jpg,107.jpg,2,1,1,AA,2,2,0,2.39,1
42,19,Hispanic,Male,31.jpg,31.jpg,1,2,2,AA,2,2,1,2.21,3
42,19,Hispanic,Male,33.jpg,33.jpg,1,2,2,AA,2,2,1,3.11,1
42,19,Hispanic,Male,52.jpg,52.jpg,1,2,2,AA,2,1,0,3.59,2
42,19,Hispanic,Male,56.jpg,56.jpg,2,1,1,AA,2,1,1,3.54,1
42,19,Hispanic,Male,141.jpg,35.jpg,2,1,2,AB,2,2,1,2.41,3
42,19,Hispanic,Male,115.jpg,115.jpg,1,2,1,AA,1,1,1,3.16,2
42,19,Hispanic,Male,120.jpg,49.jpg,2,1,1,AB,1,1,1,2.48,3
42,19,Hispanic,Male,83.jpg,83.jpg,1,2,2,AA,2,2,1,3.61,1
42,19,Hispanic,Male,140.jpg,131.jpg,2,1,1,AB,2,1,1,1.75,3
42,19,Hispanic,Male,132.jpg,64.jpg,1,2,1,AB,1,1,1,4.11,1
42,19,Hispanic,Male,73.jpg,98.jpg,1,2,1,AB,1,2,0,2.2,3
42,19,Hispanic,Male,24.jpg,24.jpg,1,2,2,AA,2,2,1,3.06,2
42,19,Hispanic,Male,142.jpg,142.jpg,2,1,2,AA,2,2,1,3.79,2
42,19,Hispanic,Male,17.jpg,111.jpg,1,2,2,AB,1,2,1,2.83,3
42,19,Hispanic,Male,136.jpg,136.jpg,2,1,1,AA,2,1,1,2.43,3
42,19,Hispanic,Male,57.jpg,57.jpg,2,1,2,AA,2,2,1,2.77,2
42,19,Hispanic,Male,62.jpg,124.jpg,1,2,1,AB,2,1,1,3.95,3
42,19,Hispanic,Male,70.jpg,135.jpg,2,1,2,AB,2,2,1,2.04,3
42,19,Hispanic,Male,60.jpg,127.jpg,1,2,2,AB,2,1,0,2.35,3
42,19,Hispanic,Male,85.jpg,85.jpg,2,1,1,AA,2,2,0,3.27,1
42,19,Hispanic,Male,27.jpg,50.jpg,1,2,1,AB,2,1,1,1.36,3
42,19,Hispanic,Male,34.jpg,16.jpg,1,2,1,AB,1,2,0,1.67,3
42,19,Hispanic,Male,95.jpg,95.jpg,1,2,1,AA,1,1,1,3.05,3
42,19,Hispanic,Male,7.jpg,21.jpg,1,2,2,AB,1,1,0,3.05,1
42,19,Hispanic,Male,39.jpg,39.jpg,1,2,2,AA,1,2,1,2.87,2
42,19,Hispanic,Male,103.jpg,66.jpg,2,1,1,AB,2,1,1,1.83,3
42,19,Hispanic,Male,104.jpg,104.jpg,2,1,2,AA,1,2,1,3.47,1
42,19,Hispanic,Male,112.jpg,112.jpg,2,1,1,AA,1,2,0,3.44,1
42,19,Hispanic,Male,119.jpg,9.jpg,2,1,2,AB,2,2,1,1.42,3
42,19,Hispanic,Male,130.jpg,130.jpg,2,1,1,AA,2,1,1,4,1
42,19,Hispanic,Male,126.jpg,4.jpg,1,2,1,AB,2,2,0,1.72,3
42,19,Hispanic,Male,38.jpg,54.jpg,2,1,2,AB,1,2,1,1.43,3
42,19,Hispanic,Male,15.jpg,15.jpg,1,2,2,AA,1,2,1,3.39,1
42,19,Hispanic,Male,117.jpg,117.jpg,2,1,2,AA,1,1,0,4.08,1
42,19,Hispanic,Male,68.jpg,55.jpg,2,1,2,AB,2,1,0,2.68,2
42,19,Hispanic,Male,25.jpg,25.jpg,1,2,1,AA,1,2,0,3.37,1
42,19,Hispanic,Male,137.jpg,8.jpg,1,2,1,AB,2,1,1,1.15,3
42,19,Hispanic,Male,106.jpg,128.jpg,1,2,2,AB,2,2,1,3.87,2
42,19,Hispanic,Male,101.jpg,113.jpg,2,1,1,AB,1,2,0,1.58,3
42,19,Hispanic,Male,6.jpg,69.jpg,1,2,2,AB,1,1,0,4.28,1
42,19,Hispanic,Male,65.jpg,65.jpg,1,2,2,AA,1,2,1,3.35,1
42,19,Hispanic,Male,11.jpg,72.jpg,1,2,2,AB,2,2,1,2.2,2
42,19,Hispanic,Male,67.jpg,67.jpg,2,1,1,AA,1,2,0,3.61,1
42,19,Hispanic,Male,71.jpg,92.jpg,1,2,2,AB,1,2,1,3.59,1
42,19,Hispanic,Male,13.jpg,13.jpg,2,1,2,AA,1,2,1,2.45,1
42,19,Hispanic,Male,53.jpg,110.jpg,2,1,2,AB,2,2,1,2.15,3
42,19,Hispanic,Male,32.jpg,32.jpg,1,2,1,AA,2,1,1,2.74,2
42,19,Hispanic,Male,76.jpg,108.jpg,2,1,2,AB,2,2,1,1.96,3
42,19,Hispanic,Male,74.jpg,86.jpg,1,2,2,AB,1,1,0,2.52,3
42,19,Hispanic,Male,94.jpg,100.jpg,1,2,1,AB,2,1,1,1.25,3
42,19,Hispanic,Male,59.jpg,93.jpg,2,1,1,AB,2,2,0,4.46,1
42,19,Hispanic,Male,88.jpg,47.jpg,2,1,2,AB,1,2,1,3.73,1
42,19,Hispanic,Male,46.jpg,84.jpg,2,1,1,AB,1,2,0,2.76,2
42,19,Hispanic,Male,121.jpg,1.jpg,2,1,1,AB,1,2,0,2.93,1
42,19,Hispanic,Male,3.jpg,3.jpg,2,1,2,AA,1,2,1,1.95,3
42,19,Hispanic,Male,99.jpg,99.jpg,1,2,1,AA,1,2,0,2.58,1
42,19,Hispanic,Male,129.jpg,129.jpg,1,2,1,AA,1,2,0,2.9,1
42,19,Hispanic,Male,5.jpg,5.jpg,1,2,2,AA,1,1,0,2.83,1
42,19,Hispanic,Male,138.jpg,109.jpg,2,1,1,AB,2,1,1,3.25,1
42,19,Hispanic,Male,87.jpg,87.jpg,1,2,1,AA,2,1,1,2.79,1
42,19,Hispanic,Male,81.jpg,81.jpg,2,1,2,AA,2,1,0,4.65,2
42,19,Hispanic,Male,26.jpg,144.jpg,1,2,1,AB,1,1,1,2.66,3
42,19,Hispanic,Male,139.jpg,30.jpg,1,2,1,AB,1,1,1,2.24,3
42,19,Hispanic,Male,114.jpg,48.jpg,1,2,1,AB,2,1,1,1.15,3
42,19,Hispanic,Male,29.jpg,63.jpg,2,1,2,AB,1,2,1,3.73,1
42,19,Hispanic,Male,42.jpg,125.jpg,1,2,2,AB,2,2,1,2.41,3
42,19,Hispanic,Male,19.jpg,36.jpg,2,1,2,AB,1,1,0,3.77,1
42,19,Hispanic,Male,82.jpg,82.jpg,2,1,1,AA,1,1,1,2.56,1
42,19,Hispanic,Male,43.jpg,43.jpg,1,2,1,AA,2,1,1,2.24,3
42,19,Hispanic,Male,91.jpg,18.jpg,2,1,1,AB,2,1,1,1.91,3
42,19,Hispanic,Male,20.jpg,20.jpg,2,1,1,AA,1,2,0,2.9,1
42,19,Hispanic,Male,75.jpg,75.jpg,2,1,2,AA,2,2,1,2.15,3
42,19,Hispanic,Male,77.jpg,89.jpg,2,1,1,AB,2,1,1,1.94,3
42,19,Hispanic,Male,23.jpg,118.jpg,1,2,2,AB,1,2,1,3.39,1
42,19,Hispanic,Male,14.jpg,14.jpg,2,1,1,AA,1,2,0,3.34,1
42,19,Hispanic,Male,123.jpg,123.jpg,2,1,1,AA,1,1,1,2.07,3
42,19,Hispanic,Male,96.jpg,96.jpg,1,2,1,AA,2,1,1,2.9,1
42,19,Hispanic,Male,122.jpg,122.jpg,2,1,2,AA,2,1,0,2.72,1
42,19,Hispanic,Male,102.jpg,102.jpg,2,1,2,AA,1,2,1,2.89,1
42,19,Hispanic,Male,143.jpg,79.jpg,1,2,2,AB,2,2,1,2.58,1
42,19,Hispanic,Male,2.jpg,2.jpg,2,1,2,AA,2,2,1,2.53,1
42,19,Hispanic,Male,116.jpg,116.jpg,2,1,2,AA,1,2,1,2.38,1
42,19,Hispanic,Male,22.jpg,22.jpg,1,2,1,AA,1,2,0,3.95,1
42,19,Hispanic,Male,41.jpg,41.jpg,1,2,1,AA,2,2,0,3.39,1
42,19,Hispanic,Male,45.jpg,45.jpg,1,2,1,AA,2,1,1,1.72,3
42,19,Hispanic,Male,78.jpg,78.jpg,2,1,1,AA,2,1,1,2.52,2
42,19,Hispanic,Male,133.jpg,61.jpg,1,2,1,AB,1,2,0,2.94,1
42,19,Hispanic,Male,28.jpg,37.jpg,2,1,2,AB,1,2,1,2.49,3
43,21,Asian,Female,80.jpg,80.jpg,2,1,1,AA,2,1,1,2.83,3
43,21,Asian,Female,90.jpg,42.jpg,1,2,1,AB,1,1,1,2.39,3
43,21,Asian,Female,68.jpg,68.jpg,2,1,1,AA,1,1,1,2.84,2
43,21,Asian,Female,108.jpg,59.jpg,2,1,2,AB,2,2,1,1.01,3
43,21,Asian,Female,33.jpg,34.jpg,1,2,2,AB,2,2,1,1.27,3
43,21,Asian,Female,22.jpg,137.jpg,1,2,2,AB,1,2,1,1.51,3
43,21,Asian,Female,19.jpg,14.jpg,2,1,1,AB,1,2,0,3.17,2
43,21,Asian,Female,70.jpg,144.jpg,1,2,1,AB,1,1,1,0.91,3
43,21,Asian,Female,52.jpg,52.jpg,1,2,2,AA,2,1,0,2.42,2
43,21,Asian,Female,106.jpg,106.jpg,1,2,1,AA,1,2,0,2.85,3
43,21,Asian,Female,104.jpg,1.jpg,1,2,2,AB,1,1,0,5.22,1
43,21,Asian,Female,91.jpg,89.jpg,1,2,1,AB,2,2,0,3.33,1
43,21,Asian,Female,123.jpg,123.jpg,1,2,1,AA,1,1,1,1.92,2
43,21,Asian,Female,56.jpg,38.jpg,1,2,2,AB,2,1,0,2.46,2
43,21,Asian,Female,64.jpg,64.jpg,2,1,2,AA,2,1,0,1.9,3
43,21,Asian,Female,116.jpg,116.jpg,1,2,2,AA,1,1,0,3.62,1
43,21,Asian,Female,101.jpg,101.jpg,1,2,1,AA,2,1,1,1.27,2
43,21,Asian,Female,113.jpg,113.jpg,2,1,2,AA,2,2,1,3.63,3
43,21,Asian,Female,141.jpg,41.jpg,2,1,1,AB,2,1,1,2.34,3
43,21,Asian,Female,83.jpg,83.jpg,2,1,2,AA,1,2,1,2.62,1
43,21,Asian,Female,84.jpg,84.jpg,1,2,2,AA,2,2,1,1.04,3
43,21,Asian,Female,43.jpg,43.jpg,2,1,2,AA,1,1,0,4.79,1
43,21,Asian,Female,103.jpg,134.jpg,2,1,1,AB,2,1,1,1.55,3
43,21,Asian,Female,9.jpg,9.jpg,2,1,1,AA,2,2,0,5.05,1
43,21,Asian,Female,97.jpg,97.jpg,2,1,1,AA,2,1,1,2.21,1
43,21,Asian,Female,128.jpg,99.jpg,2,1,1,AB,2,1,1,2.68,3
43,21,Asian,Female,37.jpg,77.jpg,2,1,2,AB,1,2,1,2.06,2
43,21,Asian,Female,74.jpg,74.jpg,1,2,2,AA,1,1,0,3.82,1
43,21,Asian,Female,48.jpg,48.jpg,2,1,1,AA,1,1,1,2.82,3
43,21,Asian,Female,8.jpg,17.jpg,2,1,2,AB,2,2,1,2.41,3
43,21,Asian,Female,45.jpg,45.jpg,1,2,2,AA,2,2,1,1.03,3
43,21,Asian,Female,120.jpg,120.jpg,2,1,2,AA,2,1,0,5.39,2
43,21,Asian,Female,75.jpg,11.jpg,2,1,2,AB,2,1,0,1.42,2
43,21,Asian,Female,95.jpg,25.jpg,2,1,2,AB,1,2,1,2.34,2
43,21,Asian,Female,31.jpg,31.jpg,2,1,1,AA,2,1,1,1.91,2
43,21,Asian,Female,86.jpg,86.jpg,1,2,1,AA,1,1,1,1.81,2
43,21,Asian,Female,57.jpg,57.jpg,1,2,2,AA,2,2,1,2.09,3
43,21,Asian,Female,32.jpg,93.jpg,2,1,1,AB,2,1,1,2.16,3
43,21,Asian,Female,28.jpg,28.jpg,2,1,1,AA,2,1,1,2.7,3
43,21,Asian,Female,125.jpg,118.jpg,2,1,1,AB,2,1,1,1.02,3
43,21,Asian,Female,6.jpg,60.jpg,1,2,2,AB,1,1,0,4.33,3
43,21,Asian,Female,51.jpg,51.jpg,1,2,1,AA,1,1,1,1.03,2
43,21,Asian,Female,35.jpg,124.jpg,2,1,2,AB,2,2,1,1.06,3
43,21,Asian,Female,94.jpg,7.jpg,1,2,1,AB,2,1,1,0.75,3
43,21,Asian,Female,111.jpg,111.jpg,1,2,2,AA,1,1,0,3.77,1
43,21,Asian,Female,62.jpg,62.jpg,2,1,2,AA,2,2,1,3.46,3
43,21,Asian,Female,87.jpg,136.jpg,1,2,1,AB,2,1,1,0.97,3
43,21,Asian,Female,100.jpg,100.jpg,1,2,2,AA,1,2,1,3.12,2
43,21,Asian,Female,21.jpg,21.jpg,2,1,2,AA,2,1,0,2.41,2
43,21,Asian,Female,130.jpg,130.jpg,1,2,2,AA,1,1,0,5.13,1
43,21,Asian,Female,109.jpg,10.jpg,2,1,2,AB,1,2,1,1.87,3
43,21,Asian,Female,98.jpg,98.jpg,2,1,2,AA,1,1,0,2.24,1
43,21,Asian,Female,129.jpg,54.jpg,1,2,2,AB,1,2,1,2.54,2
43,21,Asian,Female,127.jpg,5.jpg,1,2,1,AB,2,1,1,0.61,2
43,21,Asian,Female,53.jpg,30.jpg,1,2,1,AB,1,2,0,2.51,2
43,21,Asian,Female,55.jpg,55.jpg,2,1,2,AA,1,1,0,2.57,2
43,21,Asian,Female,69.jpg,142.jpg,1,2,2,AB,1,2,1,1.99,3
43,21,Asian,Female,46.jpg,36.jpg,2,1,2,AB,2,2,1,1.84,3
43,21,Asian,Female,126.jpg,126.jpg,1,2,1,AA,2,1,1,1.75,3
43,21,Asian,Female,44.jpg,4.jpg,1,2,1,AB,2,1,1,1.87,3
43,21,Asian,Female,73.jpg,73.jpg,2,1,1,AA,1,1,1,2.63,2
43,21,Asian,Female,49.jpg,49.jpg,2,1,2,AA,2,2,1,4.24,3
43,21,Asian,Female,13.jpg,76.jpg,2,1,1,AB,2,1,1,1.92,3
43,21,Asian,Female,58.jpg,58.jpg,1,2,1,AA,2,1,1,4.72,3
43,21,Asian,Female,139.jpg,96.jpg,1,2,1,AB,1,1,1,1.45,3
43,21,Asian,Female,78.jpg,23.jpg,1,2,2,AB,2,2,1,2.19,3
43,21,Asian,Female,132.jpg,47.jpg,1,2,2,AB,2,1,0,1.54,3
43,21,Asian,Female,3.jpg,88.jpg,2,1,2,AB,1,2,1,3.33,2
43,21,Asian,Female,143.jpg,114.jpg,2,1,2,AB,1,2,1,2.56,2
43,21,Asian,Female,2.jpg,2.jpg,1,2,1,AA,1,1,1,4.33,1
43,21,Asian,Female,63.jpg,115.jpg,1,2,1,AB,1,2,0,1.42,3
43,21,Asian,Female,18.jpg,20.jpg,2,1,1,AB,1,2,0,2.4,3
43,21,Asian,Female,119.jpg,133.jpg,2,1,2,AB,2,2,1,1.32,3
43,21,Asian,Female,85.jpg,85.jpg,1,2,2,AA,2,1,0,3.52,1
43,21,Asian,Female,16.jpg,40.jpg,2,1,1,AB,1,2,0,1.73,3
43,21,Asian,Female,138.jpg,107.jpg,2,1,1,AB,1,2,0,2.24,2
