SubjNum,Age,Ethnicity,Sex,TargName,DistName,TargHalf,DistHalf,c.resp,Cond,Resp,acc,RT,Conf
1,21,HISPANIC,FEMALE,15.jpg,36.jpg,2,2,2,AB,2,1,2.55,3
1,21,HISPANIC,FEMALE,31.jpg,31.jpg,2,1,1,AA,1,1,4.19,3
1,21,HISPANIC,FEMALE,5.jpg,1.jpg,2,2,2,AB,1,0,2.91,1
1,21,HISPANIC,FEMALE,20.jpg,20.jpg,2,1,2,AA,2,1,3.41,2
1,21,HISPANIC,FEMALE,12.jpg,32.jpg,1,2,2,AB,2,1,3.02,2
1,21,HISPANIC,FEMALE,25.jpg,25.jpg,2,1,2,AA,1,0,3.54,1
1,21,HISPANIC,FEMALE,21.jpg,21.jpg,1,2,1,AA,2,0,3.43,1
1,21,HISPANIC,FEMALE,4.jpg,4.jpg,1,2,1,AA,1,1,2.92,3
1,21,HISPANIC,FEMALE,6.jpg,6.jpg,1,2,2,AA,2,1,2.08,3
1,21,HISPANIC,FEMALE,42.jpg,42.jpg,2,1,1,AA,1,1,2.53,3
1,21,HISPANIC,FEMALE,37.jpg,18.jpg,1,1,2,AB,2,1,2.72,2
1,21,HISPANIC,FEMALE,27.jpg,9.jpg,1,2,2,AB,2,1,1.75,2
1,21,HISPANIC,FEMALE,3.jpg,22.jpg,1,1,2,AB,2,1,2.62,2
1,21,HISPANIC,FEMALE,39.jpg,47.jpg,2,2,1,AB,1,1,2.68,2
1,21,HISPANIC,FEMALE,29.jpg,29.jpg,1,2,1,AA,1,1,2.16,3
1,21,HISPANIC,FEMALE,45.jpg,45.jpg,2,1,1,AA,1,1,2.16,2
1,21,HISPANIC,FEMALE,11.jpg,14.jpg,2,1,1,AB,1,1,2.58,2
1,21,HISPANIC,FEMALE,2.jpg,16.jpg,1,2,1,AB,1,1,2.81,3
1,21,HISPANIC,FEMALE,8.jpg,8.jpg,1,2,2,AA,2,1,2.99,3
1,21,HISPANIC,FEMALE,13.jpg,13.jpg,1,2,2,AA,2,1,2.4,3
1,21,HISPANIC,FEMALE,17.jpg,17.jpg,2,1,2,AA,2,1,1.81,3
1,21,HISPANIC,FEMALE,10.jpg,38.jpg,1,1,1,AB,1,1,2.03,3
1,21,HISPANIC,FEMALE,28.jpg,28.jpg,2,1,2,AA,2,1,2.7,3
1,21,HISPANIC,FEMALE,19.jpg,23.jpg,1,2,1,AB,1,1,1.84,3
1,21,HISPANIC,FEMALE,40.jpg,44.jpg,2,1,2,AB,2,1,1.81,3
1,21,HISPANIC,FEMALE,33.jpg,43.jpg,2,1,2,AB,1,0,4.46,2
1,21,HISPANIC,FEMALE,48.jpg,26.jpg,2,1,1,AB,2,0,2.77,2
1,21,HISPANIC,FEMALE,7.jpg,7.jpg,1,2,2,AA,2,1,4.96,1
1,21,HISPANIC,FEMALE,46.jpg,34.jpg,2,2,1,AB,1,1,2.67,2
1,21,HISPANIC,FEMALE,24.jpg,24.jpg,2,1,1,AA,1,1,2.39,3
1,21,HISPANIC,FEMALE,41.jpg,41.jpg,1,2,1,AA,1,1,2.51,3
10,18,Asian and Caucasian,Male,12.jpg,12.jpg,1,2,1,AA,1,1,2.77,3
10,18,Asian and Caucasian,Male,37.jpg,15.jpg,1,2,1,AB,1,1,2.88,2
10,18,Asian and Caucasian,Male,19.jpg,30.jpg,2,1,1,AB,1,1,4.17,3
10,18,Asian and Caucasian,Male,9.jpg,35.jpg,2,1,2,AB,2,1,2.35,3
10,18,Asian and Caucasian,Male,25.jpg,25.jpg,1,2,2,AA,1,0,3.3,3
10,18,Asian and Caucasian,Male,31.jpg,31.jpg,1,2,2,AA,2,1,2.9,2
10,18,Asian and Caucasian,Male,16.jpg,16.jpg,1,2,2,AA,2,1,1.61,3
10,18,Asian and Caucasian,Male,36.jpg,36.jpg,2,1,2,AA,1,0,2.52,2
10,18,Asian and Caucasian,Male,4.jpg,40.jpg,1,2,1,AB,1,1,4.68,2
10,18,Asian and Caucasian,Male,22.jpg,18.jpg,2,1,1,AB,1,1,5.22,1
10,18,Asian and Caucasian,Male,21.jpg,29.jpg,1,1,1,AB,1,1,3.08,2
10,18,Asian and Caucasian,Male,34.jpg,17.jpg,2,2,1,AB,1,1,1.93,2
10,18,Asian and Caucasian,Male,7.jpg,7.jpg,2,1,1,AA,1,1,4.2,1
10,18,Asian and Caucasian,Male,28.jpg,28.jpg,2,1,1,AA,1,1,2.85,2
10,18,Asian and Caucasian,Male,33.jpg,33.jpg,1,2,2,AA,1,0,2.82,3
10,18,Asian and Caucasian,Male,43.jpg,13.jpg,1,2,2,AB,1,0,4.3,1
10,18,Asian and Caucasian,Male,42.jpg,42.jpg,2,1,1,AA,1,1,3.81,1
10,18,Asian and Caucasian,Male,47.jpg,1.jpg,1,1,2,AB,1,0,2.8,2
10,18,Asian and Caucasian,Male,39.jpg,20.jpg,2,2,2,AB,1,0,5.92,1
10,18,Asian and Caucasian,Male,44.jpg,44.jpg,1,2,1,AA,2,0,3.98,1
10,18,Asian and Caucasian,Male,38.jpg,5.jpg,1,2,2,AB,2,1,1.35,3
10,18,Asian and Caucasian,Male,45.jpg,45.jpg,2,1,2,AA,2,1,3.26,3
10,18,Asian and Caucasian,Male,46.jpg,46.jpg,2,1,2,AA,2,1,3.3,3
10,18,Asian and Caucasian,Male,48.jpg,14.jpg,2,2,2,AB,2,1,2.66,2
10,18,Asian and Caucasian,Male,2.jpg,2.jpg,1,2,1,AA,2,0,3.77,2
10,18,Asian and Caucasian,Male,3.jpg,32.jpg,2,1,2,AB,1,0,1.5,2
10,18,Asian and Caucasian,Male,41.jpg,10.jpg,1,1,1,AB,1,1,2.14,3
10,18,Asian and Caucasian,Male,11.jpg,11.jpg,1,2,1,AA,1,1,3.54,3
10,18,Asian and Caucasian,Male,8.jpg,8.jpg,2,1,2,AA,2,1,2.71,2
10,18,Asian and Caucasian,Male,23.jpg,27.jpg,1,1,2,AB,2,1,1.72,1
10,18,Asian and Caucasian,Male,26.jpg,26.jpg,2,1,1,AA,1,1,3.6,1
11,22,BLACK,FEMALE,25.jpg,1.jpg,1,1,1,AB,2,0,1.45,1
11,22,BLACK,FEMALE,13.jpg,13.jpg,1,2,2,AA,2,1,3.57,3
11,22,BLACK,FEMALE,40.jpg,42.jpg,2,2,2,AB,2,1,2.83,2
11,22,BLACK,FEMALE,47.jpg,36.jpg,1,2,2,AB,2,1,2.78,2
11,22,BLACK,FEMALE,29.jpg,29.jpg,1,2,2,AA,1,0,5.14,1
11,22,BLACK,FEMALE,12.jpg,5.jpg,2,1,2,AB,2,1,2.07,3
11,22,BLACK,FEMALE,41.jpg,39.jpg,1,1,2,AB,2,1,2.14,3
11,22,BLACK,FEMALE,37.jpg,37.jpg,1,2,1,AA,2,0,3.72,1
11,22,BLACK,FEMALE,26.jpg,26.jpg,2,1,2,AA,2,1,5.4,1
11,22,BLACK,FEMALE,21.jpg,21.jpg,1,2,2,AA,1,0,5.17,1
11,22,BLACK,FEMALE,32.jpg,44.jpg,2,1,2,AB,1,0,3.19,1
11,22,BLACK,FEMALE,27.jpg,27.jpg,2,1,2,AA,2,1,1.26,3
11,22,BLACK,FEMALE,19.jpg,19.jpg,2,1,2,AA,2,1,1.67,3
11,22,BLACK,FEMALE,33.jpg,18.jpg,1,1,2,AB,2,1,1.15,3
11,22,BLACK,FEMALE,6.jpg,6.jpg,1,2,1,AA,1,1,5.16,2
11,22,BLACK,FEMALE,4.jpg,10.jpg,1,2,1,AB,1,1,4.85,1
11,22,BLACK,FEMALE,34.jpg,17.jpg,1,2,1,AB,2,0,2.81,2
11,22,BLACK,FEMALE,7.jpg,7.jpg,2,1,2,AA,2,1,3.92,1
11,22,BLACK,FEMALE,43.jpg,14.jpg,1,1,1,AB,2,0,2.63,1
11,22,BLACK,FEMALE,2.jpg,38.jpg,2,2,1,AB,1,1,2.13,2
11,22,BLACK,FEMALE,35.jpg,22.jpg,2,1,1,AB,1,1,5.55,3
11,22,BLACK,FEMALE,45.jpg,45.jpg,2,1,1,AA,1,1,3.33,2
11,22,BLACK,FEMALE,28.jpg,28.jpg,2,1,1,AA,2,0,5.53,2
11,22,BLACK,FEMALE,30.jpg,30.jpg,2,1,1,AA,1,1,2.98,3
11,22,BLACK,FEMALE,23.jpg,23.jpg,2,1,1,AA,2,0,4.23,2
11,22,BLACK,FEMALE,24.jpg,24.jpg,1,2,2,AA,2,1,4.37,2
11,22,BLACK,FEMALE,9.jpg,20.jpg,1,2,2,AB,2,1,2.02,3
11,22,BLACK,FEMALE,8.jpg,31.jpg,2,2,2,AB,2,1,4.14,2
11,22,BLACK,FEMALE,11.jpg,11.jpg,1,2,1,AA,2,0,3.19,2
11,22,BLACK,FEMALE,3.jpg,46.jpg,2,2,1,AB,2,0,4.09,3
11,22,BLACK,FEMALE,16.jpg,15.jpg,2,1,1,AB,1,1,2.63,3
11,22,BLACK,FEMALE,48.jpg,48.jpg,1,2,1,AA,1,1,4.6,3
12,18,Hispanic,Male,29.jpg,29.jpg,2,1,1,AA,1,1,4.2,3
12,18,Hispanic,Male,23.jpg,38.jpg,2,2,1,AB,1,1,3.11,3
12,18,Hispanic,Male,14.jpg,40.jpg,1,1,1,AB,1,1,4.82,1
12,18,Hispanic,Male,39.jpg,39.jpg,1,2,1,AA,1,1,4.3,3
12,18,Hispanic,Male,31.jpg,8.jpg,1,2,1,AB,1,1,2.58,3
12,18,Hispanic,Male,6.jpg,2.jpg,1,1,2,AB,1,0,3.27,3
12,18,Hispanic,Male,10.jpg,10.jpg,2,1,1,AA,1,1,1.86,3
12,18,Hispanic,Male,47.jpg,22.jpg,2,2,1,AB,2,0,4.51,2
12,18,Hispanic,Male,4.jpg,4.jpg,2,1,2,AA,2,1,2.27,3
12,18,Hispanic,Male,43.jpg,43.jpg,1,2,1,AA,1,1,5.18,2
12,18,Hispanic,Male,35.jpg,35.jpg,1,2,2,AA,2,1,5.32,2
12,18,Hispanic,Male,32.jpg,19.jpg,1,2,2,AB,2,1,4.1,2
12,18,Hispanic,Male,36.jpg,28.jpg,1,1,1,AB,2,0,5.17,2
12,18,Hispanic,Male,16.jpg,37.jpg,1,2,2,AB,2,1,2.67,3
12,18,Hispanic,Male,1.jpg,1.jpg,2,1,1,AA,1,1,3.86,2
12,18,Hispanic,Male,27.jpg,27.jpg,1,2,2,AA,2,1,5.69,2
12,18,Hispanic,Male,12.jpg,12.jpg,1,2,2,AA,2,1,4.93,3
12,18,Hispanic,Male,26.jpg,44.jpg,2,2,2,AB,2,1,3.88,3
12,18,Hispanic,Male,17.jpg,17.jpg,1,2,1,AA,1,1,5.9,2
12,18,Hispanic,Male,34.jpg,34.jpg,2,1,2,AA,1,0,4.23,2
12,18,Hispanic,Male,18.jpg,25.jpg,2,1,1,AB,2,0,3.43,2
12,18,Hispanic,Male,41.jpg,11.jpg,2,2,2,AB,2,1,2.53,3
12,18,Hispanic,Male,45.jpg,46.jpg,2,1,1,AB,1,1,2.21,3
12,18,Hispanic,Male,42.jpg,21.jpg,1,2,1,AB,1,1,5.4,1
12,18,Hispanic,Male,33.jpg,33.jpg,2,1,2,AA,2,1,4.3,2
12,18,Hispanic,Male,24.jpg,13.jpg,2,1,2,AB,2,1,2.93,3
12,18,Hispanic,Male,15.jpg,15.jpg,2,1,2,AA,2,1,2.65,2
13,22,ASIAN,MALE,48.jpg,37.jpg,1,1,1,AB,1,1,4.19,3
13,22,ASIAN,MALE,46.jpg,33.jpg,2,2,1,AB,2,0,3.59,2
13,22,ASIAN,MALE,13.jpg,16.jpg,1,1,2,AB,2,1,3.81,3
13,22,ASIAN,MALE,20.jpg,40.jpg,2,2,2,AB,2,1,3.12,3
13,22,ASIAN,MALE,17.jpg,17.jpg,2,1,1,AA,1,1,2.45,3
13,22,ASIAN,MALE,32.jpg,32.jpg,1,2,1,AA,1,1,4.21,3
13,22,ASIAN,MALE,26.jpg,26.jpg,2,1,1,AA,1,1,2.27,3
13,22,ASIAN,MALE,10.jpg,10.jpg,2,1,2,AA,2,1,1.79,3
13,22,ASIAN,MALE,8.jpg,8.jpg,1,2,2,AA,2,1,3,3
13,22,ASIAN,MALE,23.jpg,23.jpg,1,2,2,AA,2,1,1.56,3
13,22,ASIAN,MALE,18.jpg,12.jpg,1,2,2,AB,2,1,2.75,3
13,22,ASIAN,MALE,43.jpg,38.jpg,1,1,2,AB,1,0,4.56,2
13,22,ASIAN,MALE,25.jpg,30.jpg,2,1,2,AB,2,1,1.6,3
13,22,ASIAN,MALE,6.jpg,6.jpg,2,1,2,AA,2,1,3.03,2
13,22,ASIAN,MALE,9.jpg,9.jpg,2,1,2,AA,2,1,1.83,3
13,22,ASIAN,MALE,11.jpg,11.jpg,1,2,1,AA,1,1,2.69,3
13,22,ASIAN,MALE,36.jpg,36.jpg,1,2,1,AA,1,1,1.18,3
13,22,ASIAN,MALE,47.jpg,21.jpg,1,1,1,AB,1,1,2.95,3
13,22,ASIAN,MALE,1.jpg,22.jpg,2,1,1,AB,1,1,1.7,3
13,22,ASIAN,MALE,19.jpg,14.jpg,2,1,2,AB,2,1,2.4,3
13,22,ASIAN,MALE,44.jpg,44.jpg,1,2,1,AA,1,1,3.49,2
13,22,ASIAN,MALE,35.jpg,41.jpg,2,2,1,AB,1,1,1.09,3
13,22,ASIAN,MALE,34.jpg,31.jpg,2,1,1,AB,2,0,1.51,2
13,22,ASIAN,MALE,24.jpg,3.jpg,2,2,2,AB,2,1,3.87,2
13,22,ASIAN,MALE,7.jpg,28.jpg,1,2,2,AB,1,0,4.24,2
13,22,ASIAN,MALE,2.jpg,29.jpg,1,2,1,AB,2,0,4.44,2
13,22,ASIAN,MALE,45.jpg,45.jpg,2,1,1,AA,1,1,1.52,3
13,22,ASIAN,MALE,39.jpg,39.jpg,1,2,2,AA,2,1,2.81,3
13,22,ASIAN,MALE,27.jpg,27.jpg,2,1,1,AA,1,1,2.23,2
13,22,ASIAN,MALE,4.jpg,4.jpg,1,2,2,AA,2,1,1.49,3
14,18,CHINESE-FILIPINO,MALE,14.jpg,14.jpg,1,2,1,AA,1,1,4.7,2
14,18,CHINESE-FILIPINO,MALE,41.jpg,41.jpg,2,1,2,AA,2,1,4.89,2
14,18,CHINESE-FILIPINO,MALE,45.jpg,45.jpg,1,2,2,AA,1,0,3.18,2
14,18,CHINESE-FILIPINO,MALE,35.jpg,35.jpg,1,2,2,AA,2,1,3.35,2
14,18,CHINESE-FILIPINO,MALE,12.jpg,43.jpg,1,2,2,AB,1,0,2.22,2
14,18,CHINESE-FILIPINO,MALE,44.jpg,48.jpg,1,1,1,AB,1,1,2.84,3
14,18,CHINESE-FILIPINO,MALE,3.jpg,26.jpg,2,2,2,AB,2,1,2.68,3
14,18,CHINESE-FILIPINO,MALE,11.jpg,11.jpg,2,1,2,AA,2,1,3.32,1
14,18,CHINESE-FILIPINO,MALE,23.jpg,47.jpg,2,1,1,AB,2,0,2.82,1
14,18,CHINESE-FILIPINO,MALE,27.jpg,27.jpg,1,2,1,AA,1,1,4.69,2
14,18,CHINESE-FILIPINO,MALE,15.jpg,39.jpg,1,1,2,AB,2,1,2.47,3
14,18,CHINESE-FILIPINO,MALE,31.jpg,4.jpg,2,1,2,AB,2,1,1.69,3
14,18,CHINESE-FILIPINO,MALE,42.jpg,42.jpg,2,1,1,AA,1,1,2.66,3
14,18,CHINESE-FILIPINO,MALE,10.jpg,21.jpg,1,2,1,AB,1,1,3.72,2
14,18,CHINESE-FILIPINO,MALE,33.jpg,33.jpg,1,2,1,AA,1,1,3.23,2
14,18,CHINESE-FILIPINO,MALE,18.jpg,18.jpg,1,2,2,AA,2,1,4.21,1
14,18,CHINESE-FILIPINO,MALE,37.jpg,22.jpg,2,1,2,AB,2,1,1.49,3
14,18,CHINESE-FILIPINO,MALE,7.jpg,17.jpg,1,2,1,AB,1,1,2.12,3
14,18,CHINESE-FILIPINO,MALE,16.jpg,16.jpg,2,1,2,AA,2,1,2.78,3
14,18,CHINESE-FILIPINO,MALE,36.jpg,36.jpg,2,1,1,AA,1,1,3.33,3
14,18,CHINESE-FILIPINO,MALE,9.jpg,9.jpg,2,1,1,AA,1,1,2.5,2
14,18,CHINESE-FILIPINO,MALE,40.jpg,25.jpg,2,1,1,AB,1,1,3.38,1
14,18,CHINESE-FILIPINO,MALE,32.jpg,20.jpg,2,2,2,AB,2,1,2.97,2
14,18,CHINESE-FILIPINO,MALE,46.jpg,46.jpg,1,2,1,AA,1,1,4.03,3
14,18,CHINESE-FILIPINO,MALE,6.jpg,29.jpg,1,2,2,AB,2,1,2.14,3
14,18,CHINESE-FILIPINO,MALE,38.jpg,38.jpg,2,1,1,AA,1,1,3.67,2
14,18,CHINESE-FILIPINO,MALE,24.jpg,5.jpg,1,1,1,AB,2,0,5.46,1
14,18,CHINESE-FILIPINO,MALE,28.jpg,28.jpg,2,1,2,AA,2,1,3.48,2
14,18,CHINESE-FILIPINO,MALE,8.jpg,34.jpg,2,2,1,AB,1,1,3.04,2
14,18,CHINESE-FILIPINO,MALE,1.jpg,1.jpg,1,2,2,AA,2,1,1.51,3
14,18,CHINESE-FILIPINO,MALE,2.jpg,19.jpg,2,2,1,AB,1,1,2.93,2
15,20,HISPANIC,FEMALE,35.jpg,35.jpg,2,1,1,AA,1,1,5.29,3
15,20,HISPANIC,FEMALE,8.jpg,8.jpg,2,1,2,AA,2,1,2.44,3
15,20,HISPANIC,FEMALE,42.jpg,2.jpg,2,2,2,AB,1,0,2.42,3
15,20,HISPANIC,FEMALE,6.jpg,6.jpg,2,1,2,AA,2,1,2.03,3
15,20,HISPANIC,FEMALE,38.jpg,5.jpg,2,2,2,AB,1,0,1.68,3
15,20,HISPANIC,FEMALE,20.jpg,20.jpg,1,2,1,AA,1,1,1.44,3
15,20,HISPANIC,FEMALE,14.jpg,23.jpg,1,2,2,AB,2,1,2.24,3
15,20,HISPANIC,FEMALE,39.jpg,12.jpg,1,1,1,AB,1,1,1.54,3
15,20,HISPANIC,FEMALE,44.jpg,4.jpg,1,2,1,AB,2,0,2.81,2
15,20,HISPANIC,FEMALE,27.jpg,27.jpg,2,1,1,AA,1,1,1.95,3
15,20,HISPANIC,FEMALE,26.jpg,26.jpg,2,1,1,AA,1,1,3.72,3
15,20,HISPANIC,FEMALE,18.jpg,48.jpg,2,2,1,AB,1,1,3.23,1
15,20,HISPANIC,FEMALE,9.jpg,43.jpg,1,1,2,AB,2,1,2.29,3
15,20,HISPANIC,FEMALE,29.jpg,10.jpg,1,2,1,AB,1,1,1.67,3
15,20,HISPANIC,FEMALE,17.jpg,11.jpg,2,1,1,AB,1,1,1.91,3
15,20,HISPANIC,FEMALE,34.jpg,13.jpg,2,1,2,AB,1,0,1.14,3
15,20,HISPANIC,FEMALE,32.jpg,33.jpg,1,2,2,AB,1,0,2.12,3
15,20,HISPANIC,FEMALE,47.jpg,47.jpg,2,1,1,AA,1,1,2.2,2
15,20,HISPANIC,FEMALE,19.jpg,19.jpg,1,2,2,AA,2,1,1.82,3
15,20,HISPANIC,FEMALE,31.jpg,31.jpg,1,2,2,AA,2,1,4,3
15,20,HISPANIC,FEMALE,30.jpg,30.jpg,1,2,1,AA,1,1,3.08,1
15,20,HISPANIC,FEMALE,28.jpg,28.jpg,2,1,2,AA,2,1,1.91,3
15,20,HISPANIC,FEMALE,3.jpg,3.jpg,2,1,2,AA,2,1,4.19,1
15,20,HISPANIC,FEMALE,22.jpg,22.jpg,1,2,1,AA,1,1,1.08,3
15,20,HISPANIC,FEMALE,41.jpg,45.jpg,1,1,1,AB,1,1,2.99,3
15,20,HISPANIC,FEMALE,36.jpg,37.jpg,1,1,2,AB,1,0,1.01,1
15,20,HISPANIC,FEMALE,16.jpg,16.jpg,1,2,2,AA,2,1,2.4,3
15,20,HISPANIC,FEMALE,21.jpg,7.jpg,2,2,1,AB,1,1,2.78,3
15,20,HISPANIC,FEMALE,40.jpg,40.jpg,1,2,2,AA,2,1,3.52,3
15,20,HISPANIC,FEMALE,1.jpg,24.jpg,2,1,2,AB,1,0,3.64,1
15,20,HISPANIC,FEMALE,25.jpg,15.jpg,2,1,1,AB,1,1,1.71,3
16,18,Middle Eastern,Female,45.jpg,8.jpg,1,1,1,AB,1,1,3.25,3
16,18,Middle Eastern,Female,39.jpg,47.jpg,2,1,2,AB,2,1,3.59,3
16,18,Middle Eastern,Female,2.jpg,35.jpg,2,1,2,AB,1,0,4.02,2
16,18,Middle Eastern,Female,23.jpg,23.jpg,2,1,2,AA,2,1,1.24,3
16,18,Middle Eastern,Female,11.jpg,26.jpg,1,2,1,AB,1,1,3.19,3
16,18,Middle Eastern,Female,28.jpg,48.jpg,2,1,1,AB,2,0,4.07,1
16,18,Middle Eastern,Female,19.jpg,16.jpg,1,2,2,AB,2,1,1.85,2
16,18,Middle Eastern,Female,34.jpg,3.jpg,1,1,2,AB,2,1,2.36,3
16,18,Middle Eastern,Female,9.jpg,9.jpg,2,1,1,AA,1,1,2.24,3
16,18,Middle Eastern,Female,1.jpg,1.jpg,1,2,2,AA,2,1,3.09,2
16,18,Middle Eastern,Female,38.jpg,10.jpg,2,2,2,AB,2,1,4.35,1
16,18,Middle Eastern,Female,25.jpg,25.jpg,2,1,1,AA,1,1,2.03,3
16,18,Middle Eastern,Female,12.jpg,12.jpg,1,2,2,AA,2,1,3.36,3
16,18,Middle Eastern,Female,32.jpg,32.jpg,1,2,1,AA,1,1,1.87,3
16,18,Middle Eastern,Female,5.jpg,5.jpg,2,1,1,AA,1,1,4.4,2
16,18,Middle Eastern,Female,33.jpg,31.jpg,1,2,1,AB,1,1,3.55,1
16,18,Middle Eastern,Female,43.jpg,29.jpg,2,2,2,AB,2,1,3.73,1
16,18,Middle Eastern,Female,4.jpg,36.jpg,1,1,2,AB,2,1,4.76,1
16,18,Middle Eastern,Female,13.jpg,13.jpg,1,2,2,AA,2,1,4.82,2
16,18,Middle Eastern,Female,42.jpg,46.jpg,2,2,1,AB,1,1,3.87,2
16,18,Middle Eastern,Female,24.jpg,24.jpg,1,2,1,AA,2,0,2.53,2
16,18,Middle Eastern,Female,20.jpg,37.jpg,2,1,1,AB,1,1,1.81,3
16,18,Middle Eastern,Female,18.jpg,15.jpg,1,2,2,AB,2,1,3.3,2
16,18,Middle Eastern,Female,17.jpg,30.jpg,1,1,1,AB,1,1,2.88,2
16,18,Middle Eastern,Female,6.jpg,6.jpg,2,1,2,AA,2,1,2.98,2
16,18,Middle Eastern,Female,40.jpg,40.jpg,2,1,2,AA,2,1,1.52,3
16,18,Middle Eastern,Female,7.jpg,7.jpg,2,1,2,AA,1,0,3.67,2
16,18,Middle Eastern,Female,44.jpg,44.jpg,1,2,2,AA,2,1,3.13,3
16,18,Middle Eastern,Female,41.jpg,41.jpg,1,2,1,AA,2,0,5.05,2
16,18,Middle Eastern,Female,21.jpg,21.jpg,2,1,1,AA,1,1,3.74,2
16,18,Middle Eastern,Female,14.jpg,14.jpg,1,2,1,AA,1,1,1.74,3
17,19,Asian,Male,42.jpg,42.jpg,1,2,1,AA,1,1,3.02,3
17,19,Asian,Male,18.jpg,13.jpg,1,1,2,AB,2,1,2.8,3
17,19,Asian,Male,29.jpg,29.jpg,1,2,1,AA,1,1,2.48,3
17,19,Asian,Male,12.jpg,9.jpg,2,1,1,AB,1,1,3.33,2
17,19,Asian,Male,46.jpg,46.jpg,2,1,2,AA,2,1,2.33,3
17,19,Asian,Male,3.jpg,34.jpg,2,2,2,AB,2,1,2.85,3
17,19,Asian,Male,21.jpg,21.jpg,1,2,1,AA,1,1,1.9,3
17,19,Asian,Male,48.jpg,17.jpg,1,2,1,AB,1,1,3.5,2
17,19,Asian,Male,4.jpg,4.jpg,2,1,2,AA,2,1,3.71,1
17,19,Asian,Male,40.jpg,41.jpg,2,1,2,AB,2,1,1.46,2
17,19,Asian,Male,38.jpg,10.jpg,2,1,2,AB,2,1,3.25,3
17,19,Asian,Male,8.jpg,8.jpg,1,2,1,AA,1,1,1.32,3
17,19,Asian,Male,44.jpg,19.jpg,2,1,1,AB,1,1,2.03,3
17,19,Asian,Male,16.jpg,15.jpg,1,1,1,AB,1,1,1.84,3
17,19,Asian,Male,20.jpg,31.jpg,1,1,1,AB,1,1,3.22,3
17,19,Asian,Male,1.jpg,26.jpg,1,2,2,AB,2,1,2.95,3
17,19,Asian,Male,33.jpg,33.jpg,2,1,1,AA,1,1,1.9,2
17,19,Asian,Male,43.jpg,45.jpg,2,2,1,AB,1,1,1.68,3
17,19,Asian,Male,24.jpg,23.jpg,1,2,1,AB,1,1,1.98,2
17,19,Asian,Male,37.jpg,37.jpg,2,1,2,AA,2,1,2.37,3
17,19,Asian,Male,27.jpg,28.jpg,2,2,2,AB,2,1,3.57,3
17,19,Asian,Male,47.jpg,47.jpg,1,2,2,AA,1,0,2.8,2
17,19,Asian,Male,30.jpg,30.jpg,1,2,2,AA,2,1,1.67,3
17,19,Asian,Male,7.jpg,6.jpg,1,2,2,AB,2,1,2.44,3
17,19,Asian,Male,35.jpg,39.jpg,2,2,1,AB,1,1,4.3,2
17,19,Asian,Male,11.jpg,11.jpg,1,2,2,AA,2,1,1.5,3
17,19,Asian,Male,25.jpg,25.jpg,2,1,2,AA,2,1,2.77,2
17,19,Asian,Male,22.jpg,22.jpg,2,1,1,AA,1,1,2.69,1
17,19,Asian,Male,36.jpg,36.jpg,2,1,1,AA,1,1,1.83,3
17,19,Asian,Male,2.jpg,2.jpg,1,2,2,AA,2,1,1.5,3
17,19,Asian,Male,5.jpg,14.jpg,1,1,2,AB,1,0,2.76,2
17,19,Asian,Male,32.jpg,32.jpg,2,1,1,AA,1,1,1.37,3
18,24,CACAUSIAN,MALE,19.jpg,19.jpg,1,2,2,AA,2,1,1.46,3
18,24,CACAUSIAN,MALE,22.jpg,40.jpg,1,1,2,AB,2,1,2.52,2
18,24,CACAUSIAN,MALE,28.jpg,28.jpg,2,1,1,AA,1,1,2.65,2
18,24,CACAUSIAN,MALE,23.jpg,23.jpg,1,2,1,AA,1,1,2.2,3
18,24,CACAUSIAN,MALE,26.jpg,26.jpg,2,1,2,AA,2,1,2.13,3
18,24,CACAUSIAN,MALE,1.jpg,1.jpg,2,1,1,AA,2,0,2.31,3
18,24,CACAUSIAN,MALE,46.jpg,46.jpg,1,2,2,AA,2,1,2.82,3
18,24,CACAUSIAN,MALE,15.jpg,9.jpg,1,1,2,AB,1,0,1.71,2
18,24,CACAUSIAN,MALE,12.jpg,12.jpg,1,2,2,AA,2,1,1,3
18,24,CACAUSIAN,MALE,30.jpg,4.jpg,1,2,2,AB,2,1,0.87,3
18,24,CACAUSIAN,MALE,14.jpg,34.jpg,1,2,1,AB,1,1,2.4,3
18,24,CACAUSIAN,MALE,43.jpg,43.jpg,1,2,1,AA,1,1,1.73,3
18,24,CACAUSIAN,MALE,8.jpg,24.jpg,2,2,2,AB,2,1,2.36,2
18,24,CACAUSIAN,MALE,7.jpg,7.jpg,2,1,1,AA,1,1,1.46,3
18,24,CACAUSIAN,MALE,31.jpg,39.jpg,1,1,1,AB,2,0,1.96,2
18,24,CACAUSIAN,MALE,44.jpg,44.jpg,2,1,2,AA,2,1,3.59,2
18,24,CACAUSIAN,MALE,38.jpg,42.jpg,2,2,2,AB,2,1,2.53,3
18,24,CACAUSIAN,MALE,16.jpg,16.jpg,2,1,1,AA,1,1,4.5,2
18,24,CACAUSIAN,MALE,6.jpg,45.jpg,2,1,1,AB,1,1,3.05,2
18,24,CACAUSIAN,MALE,25.jpg,35.jpg,1,2,1,AB,1,1,4.18,2
18,24,CACAUSIAN,MALE,13.jpg,13.jpg,1,2,1,AA,1,1,4.05,2
18,24,CACAUSIAN,MALE,37.jpg,21.jpg,1,2,2,AB,2,1,4.73,3
